"","country","year","gdp","pop","transport.emissions","lgdp","lpop","ltransport.emissions","const","L1.ltransport.emissions","L1.lgdp","L1.lpop","lgdp_sq","transport.emissions_pc","ltransport.emissions_pc","L1.ltransport.emissions_pc","lgdp_EU15","lgdp_EU16","lgdpsq_EU15","lgdpsq_EU16","lpop_EU15","lpop_EU16"
"398","Denmark",2016,354437668061.096,5728010,10864.0361325999,26.5937983368834,15.5608787334312,9.293213175695,1,9.27470146321775,26.5618544427353,15.5530748069898,707.230109982822,0.0018966510415659,-6.26766555773615,-6.27837334377205,26.5937983368834,0,707.230109982822,0,15.5608787334312,0
"399","Denmark",2017,361654604535.309,5764980,10811.2473366023,26.6139554621814,15.5673122424685,9.28834229126641,1,9.293213175695,26.5937983368834,15.5608787334312,708.302625342975,0.0018753312824333,-6.27896995120211,-6.26766555773615,26.6139554621814,0,708.302625342975,0,15.5673122424685,0
"400","Denmark",2018,370302958452.244,5793636,10854.9057773952,26.6375873141731,15.5722706317273,9.29237240216373,1,9.28834229126641,26.6139554621814,15.5673122424685,709.561057920196,0.00187359126072042,-6.27989822956359,-6.27896995120211,26.6375873141731,0,709.561057920196,0,15.5722706317273,0
"401","Spain",1969,440047192036.386,NA,NA,26.8101478127355,NA,NA,1,NA,NA,NA,718.784025740726,NA,NA,NA,26.8101478127355,0,718.784025740726,0,NA,NA
"402","Spain",1970,458928030182.232,NA,15242.596,26.8521592377244,NA,9.63184915594157,1,NA,26.8101478127355,NA,721.038455728108,NA,NA,NA,26.8521592377244,0,721.038455728108,0,NA,NA
"403","Spain",1971,480265767125.407,34224490,17120.2999,26.8976054691346,17.3484520276399,9.74802016706567,1,9.63184915594157,26.8521592377244,NA,723.48117997322,0.000500235354858465,-7.60043186057422,NA,26.8976054691346,0,723.48117997322,0,17.3484520276399,0
"404","Spain",1972,519406206674.404,34604469,19241.7928,26.9759520858041,17.359493393537,9.86483990075181,1,9.74802016706567,26.8976054691346,17.3484520276399,727.701990935599,0.000556049358827035,-7.49465349278518,-7.60043186057422,26.9759520858041,0,727.701990935599,0,17.359493393537,0
"405","Spain",1973,559859978747.388,34988947,21655.4845,27.0509525514598,17.3705427695784,9.98301402698422,1,9.86483990075181,26.9759520858041,17.359493393537,731.75403394133,0.000618923584639458,-7.38752874259415,-7.49465349278518,27.0509525514598,0,731.75403394133,0,17.3705427695784,0
"406","Spain",1974,591317311557.888,35373335,20163.769,27.1056186164593,17.3814688456822,9.91164265907659,1,9.98301402698422,27.0509525514598,17.3705427695784,734.714560580945,0.000570027366659095,-7.46982618660558,-7.38752874259415,27.1056186164593,0,734.714560580945,0,17.3814688456822,0
"407","Spain",1975,594523453554.976,35757900,23806.3862,27.1110260031905,17.392281781713,10.0777091513972,1,9.91164265907659,27.1056186164593,17.3814688456822,735.007730945671,0.00066576578042894,-7.31457263031579,-7.46982618660558,27.1110260031905,0,735.007730945671,0,17.392281781713,0
"408","Spain",1976,614165269035.46,36137812,28792.4545,27.1435298966846,17.4028502989602,10.2678686352692,1,10.0777091513972,27.1110260031905,17.392281781713,736.771215252211,0.000796740392030375,-7.13498166369106,-7.31457263031579,27.1435298966846,0,736.771215252211,0,17.4028502989602,0
"409","Spain",1977,631598806490.091,36511638,30863.0575,27.1715202296651,17.4131416170461,10.3373151974838,1,10.2678686352692,27.1435298966846,17.4028502989602,738.2915115911,0.000845293697861487,-7.07582641956235,-7.13498166369106,27.1715202296651,0,738.2915115911,0,17.4131416170461,0
"410","Spain",1978,640839118401.834,36864898,33182.1994,27.1860442770324,17.42277038255,10.4097688484674,1,10.3373151974838,27.1715202296651,17.4131416170461,739.081003432766,0.000900102840376772,-7.01300153408265,-7.07582641956235,27.1860442770324,0,739.081003432766,0,17.42277038255,0
"411","Spain",1979,641105364688.639,37191330,31778.9396,27.1864596558482,17.4315862275635,10.3665590726366,1,10.4097688484674,27.1860442770324,17.42277038255,739.103588619062,0.000854471716929725,-7.06502715492689,-7.01300153408265,27.1864596558482,0,739.103588619062,0,17.4315862275635,0
"412","Spain",1980,655265639101.87,37491165,31261.053,27.2083065462468,17.4396158631826,10.3501282886289,1,10.3665590726366,27.1864596558482,17.4315862275635,740.291945114536,0.000833824529059046,-7.08948757455374,-7.06502715492689,27.2083065462468,0,740.291945114536,0,17.4396158631826,0
"413","Spain",1981,654397617807.9,37758631,31753.008,27.2069809819592,17.4467246432877,10.3657427399908,1,10.3501282886289,27.2083065462468,17.4396158631826,740.21981415269,0.000840947014207162,-7.08098190329697,-7.08948757455374,27.2069809819592,0,740.21981415269,0,17.4467246432877,0
"414","Spain",1982,662554433652.808,37986012,33288.884,27.2193685554358,17.4527285446601,10.4129788064265,1,10.3657427399908,27.2069809819592,17.4467246432877,740.894024556647,0.000876345850677876,-7.03974973823364,-7.08098190329697,27.2193685554358,0,740.894024556647,0,17.4527285446601,0
"415","Spain",1983,674282414125.923,38171525,33560.956,27.2369148721539,17.4576003767659,10.4211186464686,1,10.4129788064265,27.2193685554358,17.4527285446601,741.849531752958,0.000879214440607233,-7.03648173029724,-7.03974973823364,27.2369148721539,0,741.849531752958,0,17.4576003767659,0
"416","Spain",1984,686316248228.526,38330364,34250.26,27.2546043616915,17.4617529337896,10.4414494349024,1,10.4211186464686,27.2369148721539,17.4576003767659,742.813458912333,0.000893554258968164,-7.02030349888717,-7.03648173029724,27.2546043616915,0,742.813458912333,0,17.4617529337896,0
"417","Spain",1985,702248639691.794,38469512,35533.886,27.2775533658578,17.4653765894388,10.4782420553957,1,10.4414494349024,27.2546043616915,17.4617529337896,744.06491762722,0.000923689544073239,-6.98713453404303,-7.02030349888717,27.2775533658578,0,744.06491762722,0,17.4653765894388,0
"418","Spain",1986,725095047263.013,38584624,37032.014,27.3095685828814,17.4683644131069,10.5195380607625,1,10.4782420553957,27.2775533658578,17.4653765894388,745.812536183103,0.000959760914088472,-6.94882635234446,-6.98713453404303,27.3095685828814,0,745.812536183103,0,17.4683644131069,0
"419","Spain",1987,765316958559.731,38684815,38687.797,27.3635559098788,17.4709577037389,10.5632795062957,1,10.5195380607625,27.3095685828814,17.4683644131069,748.764192033063,0.00100007708450977,-6.90767819744322,-6.94882635234446,27.3635559098788,0,748.764192033063,0,17.4709577037389,0
"420","Spain",1988,804304685787.014,38766939,47602.7,27.4132439967589,17.4730783537316,10.7706447612999,1,10.5632795062957,27.3635559098788,17.4709577037389,751.485946425838,0.00122792000678723,-6.7024335924317,-6.90767819744322,27.4132439967589,0,751.485946425838,0,17.4730783537316,0
"421","Spain",1989,843128716648.066,38827764,50799.245,27.4603854720803,17.4746461157078,10.8356367712514,1,10.7706447612999,27.4132439967589,17.4730783537316,754.072770275239,0.0013083226991902,-6.6390093444564,-6.7024335924317,27.4603854720803,0,754.072770275239,0,17.4746461157078,0
"422","Spain",1990,875010730777.979,38867322,53305.2806,27.4975019869751,17.4756644041339,10.8837906784172,1,10.8356367712514,27.4603854720803,17.4746461157078,756.112615523699,0.00137146780012268,-6.59187372571663,-6.6390093444564,27.4975019869751,0,756.112615523699,0,17.4756644041339,0
"423","Spain",1991,897288509032.826,38966376,56195.7439,27.5226432850086,17.4782096783794,10.9365963016973,1,10.8837906784172,27.4975019869751,17.4756644041339,757.495893393829,0.0014421598739385,-6.54161337668209,-6.59187372571663,27.5226432850086,0,757.495893393829,0,17.4782096783794,0
"424","Spain",1992,905626252315.668,39157685,59430.3742,27.5318925328396,17.4831072574338,10.9925607248241,1,10.9365963016973,27.5226432850086,17.4782096783794,758.005106439829,0.00151771929826802,-6.49054653260964,-6.54161337668209,27.5318925328396,0,758.005106439829,0,17.4831072574338,0
"425","Spain",1993,896284791995.816,39361262,58666.1501,27.5215240476279,17.4882926926424,10.9796181801998,1,10.9925607248241,27.5318925328396,17.4831072574338,757.434285904161,0.00149045399255745,-6.50867451244267,-6.49054653260964,27.5215240476279,0,757.434285904161,0,17.4882926926424,0
"426","Spain",1994,917645009098.858,39549108,60948.6354,27.545076452451,17.4930536981941,11.0177867458155,1,10.9796181801998,27.5215240476279,17.4882926926424,758.731236771371,0.00154108748546238,-6.47526695237867,-6.50867451244267,27.545076452451,0,758.731236771371,0,17.4930536981941,0
"427","Spain",1995,942949015520.804,39724050,61906.8935,27.5722780518625,17.4974673556895,11.0333868175771,1,11.0177867458155,27.545076452451,17.4930536981941,760.230516969219,0.00155842351170135,-6.46408053811246,-6.47526695237867,27.5722780518625,0,760.230516969219,0,17.4974673556895,0
"428","Spain",1996,968036404655.449,39889852,65669.11155,27.598535531631,17.5016325136716,11.0923839500848,1,11.0333868175771,27.5722780518625,17.4974673556895,761.679163490699,0.00164626109793538,-6.40924856358683,-6.46408053811246,27.598535531631,0,761.679163490699,0,17.5016325136716,0
"429","Spain",1997,1003878729729.41,40057389,66421.2257228,27.6348923427806,17.5058237088437,11.1037719488827,1,11.0923839500848,27.598535531631,17.5016325136716,763.687274797074,0.00165815165144188,-6.40205175996095,-6.40924856358683,27.6348923427806,0,763.687274797074,0,17.5058237088437,0
"430","Spain",1998,1047979497287.63,40223509,72934.262507,27.6778851379792,17.5099621836548,11.1973138008218,1,11.1037719488827,27.6348923427806,17.5058237088437,766.06532571117,0.00181322476134541,-6.31264838283298,-6.40205175996095,27.6778851379792,0,766.06532571117,0,17.5099621836548,0
"431","Spain",1999,1095038925601.92,40386875,76930.271149,27.7218110270601,17.51401541391,11.2506547210666,1,11.1973138008218,27.6778851379792,17.5099621836548,768.498806620031,0.00190483346753122,-6.26336069284348,-6.31264838283298,27.7218110270601,0,768.498806620031,0,17.51401541391,0
"432","Spain",2000,1152484609387.48,40567864,79161.167197,27.7729412576174,17.5184867840554,11.2792411443905,1,11.2506547210666,27.7218110270601,17.51401541391,771.336266099067,0.00195132697144222,-6.23924563966488,-6.26336069284348,27.7729412576174,0,771.336266099067,0,17.5184867840554,0
"433","Spain",2001,1197811239501.96,40850412,83182.803835,27.8115170401874,17.5254274648987,11.3287959207716,1,11.2792411443905,27.7729412576174,17.5184867840554,773.480480076634,0.0020362782102418,-6.19663154412714,-6.23924563966488,27.8115170401874,0,773.480480076634,0,17.5254274648987,0
"434","Spain",2002,1230523730745.39,41431558,85258.79769198,27.8384609920409,17.5395534189463,11.353446588554,1,11.3287959207716,27.8115170401874,17.5254274648987,774.979910405383,0.00205782263104805,-6.18610683039228,-6.19663154412714,27.8384609920409,0,774.979910405383,0,17.5395534189463,0
"435","Spain",2003,1267216654327.77,42187645,89307.78635,27.86784400054,17.5576379636282,11.3998439562326,1,11.353446588554,27.8384609920409,17.5395534189463,776.616729238433,0.0021169180301484,-6.15779400739557,-6.18610683039228,27.86784400054,0,776.616729238433,0,17.5576379636282,0
"436","Spain",2004,1306789235708.8,42921895,92725.78182,27.898594279502,17.5748926266626,11.4374018339211,1,11.3998439562326,27.86784400054,17.5576379636282,778.331562772262,0.00216033755778956,-6.13749079274158,-6.15779400739557,27.898594279502,0,778.331562772262,0,17.5748926266626,0
"437","Spain",2005,1354513605581.53,43653155,95552.9327,27.9344635431472,17.5917861171338,11.4674356420284,1,11.4374018339211,27.898594279502,17.5748926266626,780.33425344342,0.00218891240965286,-6.12435047510546,-6.13749079274158,27.9344635431472,0,780.33425344342,0,17.5917861171338,0
"438","Spain",2006,1410085602559.84,44397319,98784.979371,27.9746715295111,17.6086896426965,11.5007008415202,1,11.4674356420284,27.9344635431472,17.5917861171338,782.582247184039,0.00222502127596939,-6.10798880117622,-6.12435047510546,27.9746715295111,0,782.582247184039,0,17.6086896426965,0
"439","Spain",2007,1460914788659.92,45226803,101749.458927,28.0100839230126,17.627200455781,11.5302687856199,1,11.5007008415202,27.9746715295111,17.6086896426965,784.564801374209,0.00224976014614608,-6.09693167016103,-6.10798880117622,28.0100839230126,0,784.564801374209,0,17.627200455781,0
"440","Spain",2008,1473875223827.73,45954106,96325.699596,28.0189162547067,17.6431537607716,11.4754904323385,1,11.5302687856199,28.0100839230126,17.627200455781,785.059668088267,0.00209612824577634,-6.16766332843313,-6.09693167016103,28.0189162547067,0,785.059668088267,0,17.6431537607716,0
"441","Spain",2009,1418409880841.96,46362946,89581.042023,27.9805575578708,17.6520111205773,11.4028989920111,1,11.4754904323385,28.0189162547067,17.6431537607716,782.911601249321,0.00193216889243837,-6.24911212856622,-6.16766332843313,27.9805575578708,0,782.911601249321,0,17.6520111205773,0
"442","Spain",2010,1420722034063,46576897,86035.926374,27.9821863330045,17.6566152036279,11.3625202365379,1,11.4028989920111,27.9805575578708,17.6520111205773,783.002751974984,0.00184718029571614,-6.29409496708995,-6.24911212856622,27.9821863330045,0,783.002751974984,0,17.6566152036279,0
"443","Spain",2011,1409152050946.11,46742697,81369.961679,27.974009257108,17.6601685875926,11.3067614627431,1,11.3625202365379,27.9821863330045,17.6566152036279,782.545193916764,0.00174080587773958,-6.3534071248495,-6.29409496708995,27.974009257108,0,782.545193916764,0,17.6601685875926,0
"444","Spain",2012,1367449023146.16,46773055,70569.672354,27.9439680931409,17.6608178472182,11.164355761133,1,11.3067614627431,27.974009257108,17.6601685875926,780.865352790477,0.00150876765167467,-6.49646208608515,-6.3534071248495,27.9439680931409,0,780.865352790477,0,17.6608178472182,0
